"","acceptedScientificName","acceptedTaxonKey","adm1","adm2","basisOfRecord","catalogNumber","class","classKey","cloc","collectionCode","collectionKey","continent","coordinateUncertaintyInMeters","country","crawlId","datasetID","datasetKey","datasetName","dateIdentified","day","depth","dynamicProperties","endDayOfYear","eventDate","eventID","eventRemarks","eventTime","family","familyKey","fieldNumber","footprintSRS","footprintWKT","fullCountry","gbifID","gbifRegion","genericName","genus","genusKey","geodeticDatum","georeferenceRemarks","georeferenceSources","georeferenceVerificationStatus","habitat","higherClassification","higherGeography","hostingOrganizationKey","http://unknown.org/captive_cultivated","http://unknown.org/georeferenceRemarks","http://unknown.org/language","http://unknown.org/license","http://unknown.org/nick","http://unknown.org/rightsHolder","identificationID","identificationQualifier","identificationRemarks","identificationVerificationStatus","identifiedBy","identifier","individualCount","installationKey","institutionCode","institutionID","institutionKey","isInCluster","islandGroup","ISO2","isSequenced","iucnRedListCategory","key","kingdom","kingdomKey","language","lastCrawled","lastInterpreted","lastParsed","lat","license","lifeStage","locality","locationID","locationRemarks","lon","modified","month","nameAccordingTo","occurrenceID","occurrenceRemarks","occurrenceStatus","order","orderKey","organismQuantity","organismQuantityType","organismRemarks","originalNameUsage","otherCatalogNumbers","ownerInstitutionCode","parentEventID","phylum","phylumKey","preparations","previousIdentifications","projectId","protocol","publishedByGbifRegion","publishingCountry","publishingOrgKey","recordedBy","recordNumber","references","rightsHolder","samplingProtocol","scientificName","scientificNameID","sex","species","speciesKey","specificEpithet","startDayOfYear","taxonConceptID","taxonID","taxonKey","taxonomicStatus","taxonRank","type","typeStatus","verbatimDepth","verbatimEventDate","verbatimIdentification","verbatimLocality","vernacularName","vitality","waterBody","year","downloadDate"
"145","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Pendennis Point Beach, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",365,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,27,NA,NA,58,"2021-02-27","24663302",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4596004023","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"04a765cc-2850-48af-8677-53dfe5a46bb7",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,TRUE,NA,"GB",FALSE,"NE",4596004023,"Animalia",1,NA,"2025-05-29T21:02:06.558+00:00","2025-05-29T21:03:01.125+00:00","2025-05-29T21:03:01.125+00:00",50.146151,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Pendennis Point Beach",NA,NA,-5.043342,NA,2,NA,"34383050",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Holt, B. Ben|Early, R. Regan",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",58,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"146","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Widemouth, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,12,NA,NA,43,"2021-02-12","385","Survey start time: 12:35:00, low tide time: 12:23:00, low tide height: 1.2 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468831787","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"Marked Chthamalus montagui.jpg","Accepted","Jaimie Barnes","1959985d-50e6-4bfa-9e38-7b5d90b434b0",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468831787,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.780+00:00","2025-05-15T06:02:33.780+00:00",50.795987,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Widemouth",NA,NA,-4.559459,NA,2,NA,"5875",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",43,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"152","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Boat Cove, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,12,NA,NA,43,"2021-02-12","378","Survey start time: 11:15:00, low tide time: 12:09:00, low tide height: 0.4 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468834444","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"Montagu's stellate barnacles.JPG","Accepted","Ben Holt","77e8d6a8-d50d-4e84-9083-b94ad8776f38",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468834444,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.763+00:00","2025-05-15T06:02:34.763+00:00",50.113376,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Boat Cove",NA,NA,-5.452665,NA,2,NA,"5789",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",43,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"164","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Mount Batten South, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,28,NA,NA,87,"2021-03-28","418","Survey start time: 12:50:00, low tide time: 12:42:00, low tide height: 0.7 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468836280","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"DSCF0005.JPG","Accepted","Ben Holt","612245bb-e3a0-44e1-b2bc-4e84343d6f10",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",3468836280,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:35.328+00:00","2025-05-15T06:02:35.328+00:00",50.356396,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Mount Batten South",NA,NA,-4.126498,NA,3,NA,"6392",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivFalseCrabs","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",87,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"165","Chthamalus montagui Southward, 1976",2115617,"Northern Ireland",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Portstewart, UK, United Kingdom, EUROPE","iNaturalist | UK and IOM data",NA,"EUROPE",11,"United Kingdom",365,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,2,NA,NA,61,"2021-03-02","16091788",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","5103050457","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted - considered correct",NA,"6fef1a00-935c-4704-934c-926364a91573",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,FALSE,NA,"GB",FALSE,"NE",5103050457,"Animalia",1,NA,"2025-05-29T21:02:06.558+00:00","2025-05-29T21:02:59.392+00:00","2025-05-29T21:02:59.392+00:00",55.184414,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Portstewart, UK",NA,NA,-6.719553,NA,3,NA,"22560089",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","O'Connor, B. Brigid",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",61,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"167","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Sandymouth, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,16,NA,NA,75,"2021-03-16","414","Survey start time: 14:00:00, low tide time: 13:30:00, low tide height: 1.3 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468834824","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"IMG_9123.jpg","Accepted","Jaimie Barnes","7be88103-ba6d-402d-a4ea-6f6779e6ccbb",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468834824,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.948+00:00","2025-05-15T06:02:34.948+00:00",50.858756,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Sandymouth",NA,NA,-4.557975,NA,3,NA,"6341",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",75,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"185","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Prisk Cove 1, United Kingdom, EUROPE","The Rockpool Project | Imported records",NA,"EUROPE",50,"United Kingdom",365,NA,"97d01261-0027-4e89-a0d2-4a7d700f5fdb",NA,NA,10,NA,NA,100,"2021-04-10","24663356",NA,NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","4596007314","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by/4.0/legalcode",NA,"Marine Biological Association, and Biological Records Centre",NA,NA,NA,"Accepted",NA,"b7ca0bc3-3f15-43cc-8397-0a90586e94ee",NA,"99552c70-f762-11e1-a439-00145eb45e9a",NA,NA,NA,TRUE,NA,"GB",FALSE,"NE",4596007314,"Animalia",1,NA,"2025-05-29T21:02:06.558+00:00","2025-05-29T21:02:57.035+00:00","2025-05-29T21:02:57.035+00:00",50.105933,"http://creativecommons.org/licenses/by/4.0/legalcode",NA,"Prisk Cove 1",NA,NA,-5.087996,NA,4,NA,"34383738",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","f6b48504-1651-4a49-a88d-c2bc6178694d","Appleton, A. Anna",NA,NA,NA,NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",100,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"189","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Firestone Bay, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,9,NA,NA,129,"2021-05-09","444","Survey start time: 10:52:00, low tide time: 11:29:00, low tide height: 1.2 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468832751","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"RPP13_440_4.jpg","Accepted","Ben Holt","0744989d-a9c0-462e-b099-8c1d0d4d9786",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468832751,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.188+00:00","2025-05-15T06:02:34.188+00:00",50.361157,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Firestone Bay",NA,NA,-4.160361,NA,5,NA,"6991",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",129,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"192","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Sidmouth, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,23,NA,NA,143,"2021-05-23","459","Survey start time: 09:45:00, low tide time: 10:01:00, low tide height: 2.1 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468834110","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"RPP252_455_1.jpg","Accepted","Jaimie Barnes","4933ecaf-a94e-4855-b029-787a448472f9",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468834110,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.628+00:00","2025-05-15T06:02:34.628+00:00",50.67497,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Sidmouth",NA,NA,-3.245374,NA,5,NA,"7157",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",143,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"193","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Crooklets, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,12,NA,NA,132,"2021-05-12","456","Survey start time: 13:30:00, low tide time: 13:30:00, low tide height: 1.5 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468831442","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"RPP437_452_5.jpg","Accepted","Ben Holt","5dac5c5b-0009-4d79-89e8-b6e87d03800d",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468831442,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.597+00:00","2025-05-15T06:02:33.597+00:00",50.837137,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Crooklets",NA,NA,-4.557095,NA,5,NA,"7129",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",132,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"196","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Little Fistral, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,9,NA,NA,129,"2021-05-09","446","Survey start time: 12:00:00, low tide time: 12:00:00, low tide height: 1.5 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468832105","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"RPP468_442_3.jpg","Accepted","Jaimie Barnes","635d40b4-0969-4982-9c5d-f99baa7118a6",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,TRUE,NA,"GB",FALSE,"NE",3468832105,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:33.863+00:00","2025-05-15T06:02:33.863+00:00",50.422361,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Little Fistral",NA,NA,-5.098809,NA,5,NA,"7016",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",129,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"222","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Broadsands Beach, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,10,NA,NA,161,"2021-06-10","485","Survey start time: 01:45:00, low tide time: 12:41:00, low tide height: 1.5 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468836166","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"RPP263_481_5.jpg","Accepted","Jaimie Barnes","413de019-3bea-49ae-bfef-986a8e721a78",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",3468836166,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:35.303+00:00","2025-05-15T06:02:35.303+00:00",50.406194,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Broadsands Beach",NA,NA,-3.551905,NA,6,NA,"7774",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BiodivCrustaceans45","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",161,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
"228","Chthamalus montagui Southward, 1976",2115617,"Northern Ireland",NA,"HUMAN_OBSERVATION","84965414","Maxillopoda",203,"United Kingdom, EUROPE","Observations",NA,"EUROPE",10,"United Kingdom",547,NA,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","iNaturalist research-grade observations","2021-06-29T12:50:03",23,NA,NA,174,"2021-06-23T15:36",NA,NA,"15:36:00+01:00","Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3333301503","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","wild",NA,NA,NA,"brigid_nature",NA,"186979192",NA,NA,NA,"Brigid O'Connor","84965414",NA,"997448a8-f762-11e1-a439-00145eb45e9a","iNaturalist",NA,NA,FALSE,NA,"GB",FALSE,"NE",3333301503,"Animalia",1,NA,"2025-05-30T13:42:03.106+00:00","2025-05-31T00:15:53.315+00:00","2025-05-31T00:15:53.315+00:00",55.173972,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,NA,NA,-6.725197,"2021-07-28T15:13:10.000+00:00",6,NA,"https://www.inaturalist.org/observations/84965414",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","NORTH_AMERICA","US","28eb1a3f-1c15-4a95-931a-4af90ecb574d","Brigid O'Connor",NA,"https://www.inaturalist.org/observations/84965414","Brigid O'Connor",NA,"Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",174,NA,"197140",2115617,"ACCEPTED","SPECIES",NA,NA,NA,"2021/06/23 3:36 PM BST",NA,"Portstewart, UK",NA,NA,NA,2021,2025-06-03
"242","Chthamalus montagui Southward, 1976",2115617,"England",NA,"HUMAN_OBSERVATION",NA,"Maxillopoda",203,"Chimney Rocks, United Kingdom, EUROPE",NA,NA,"EUROPE",50,"United Kingdom",266,NA,"813d800b-7d9f-4550-9e04-1e13bb114e7e",NA,NA,25,NA,NA,176,"2021-06-25","652","Survey start time: 12:40:00, low tide time: 13:23:00, low tide height: 0.5 m",NA,"Chthamalidae",5104,NA,NA,NA,"United Kingdom of Great Britain and Northern Ireland","3468833403","EUROPE","Chthamalus","Chthamalus",2115612,"WGS84",NA,NA,NA,NA,NA,NA,"07f617d0-c688-11d8-bf62-b8a03c50a862",NA,NA,NA,"https://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"People Power Science",NA,NA,"RPP210_648_43.jpg","Accepted","Not verified","fac70d5a-1590-40b5-bb09-34a31442d6af",NA,"99552c70-f762-11e1-a439-00145eb45e9a","The Rock Pool Project",NA,NA,FALSE,NA,"GB",FALSE,"NE",3468833403,"Animalia",1,NA,"2025-05-15T06:01:57.530+00:00","2025-05-15T06:02:34.378+00:00","2025-05-15T06:02:34.378+00:00",50.114622,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,"Chimney Rocks",NA,NA,-5.533024,NA,6,NA,"10578",NA,"PRESENT","Sessilia",1426,NA,NA,NA,NA,NA,NA,NA,"Arthropoda",54,NA,NA,NA,"DWC_ARCHIVE","EUROPE","GB","d8247ad5-f3d5-4e03-b190-a452cc1c002f",NA,NA,NA,NA,"BioBlitz","Chthamalus montagui Southward, 1976",NA,NA,"Chthamalus montagui",2115617,"montagui",176,"NBNSYS0000174547","NBNSYS0000174547",2115617,"ACCEPTED","SPECIES",NA,NA,NA,NA,NA,NA,"Montagu's Stellate Barnacle",NA,NA,2021,2025-06-03
